otu_id	^ot:ottTaxonName	^ot:ottId	^ncbi:taxon	^ncbi:accession	^physcraper:last_blasted	^physcraper:ingroup	^physcraper:status	^ot:originalLabel	^ncbi:title	^physcraper:in_current_aln
otuPS96	Acanthodactylus erythrurus belli	756018	282408	AY633426.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Acanthodactylus erythrurus belli isolate Ae07 16S ribosomal RNA gene, partial sequence; mitochondrial<>Acanthodactylus erythrurus belli isolate Ae09 16S ribosomal RNA gene, partial sequence; mitochondrial<>Acanthodactylus erythrurus belli isolate Ae08 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS97	Acanthodactylus erythrurus belli	756018	282408	AY633427.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Acanthodactylus erythrurus belli isolate Ae07 16S ribosomal RNA gene, partial sequence; mitochondrial<>Acanthodactylus erythrurus belli isolate Ae09 16S ribosomal RNA gene, partial sequence; mitochondrial<>Acanthodactylus erythrurus belli isolate Ae08 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS98	Acanthodactylus erythrurus belli	756018	282408	AY633443.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Acanthodactylus erythrurus belli isolate Ae07 16S ribosomal RNA gene, partial sequence; mitochondrial<>Acanthodactylus erythrurus belli isolate Ae09 16S ribosomal RNA gene, partial sequence; mitochondrial<>Acanthodactylus erythrurus belli isolate Ae08 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS99	Acanthodactylus erythrurus	418798	111511	KY762003.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Acanthodactylus erythrurus voucher GVA3548 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS100	Smaug mossambicus	376018	885427	HQ167213.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Smaug mossambicus voucher PEMR5227 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS101	Smaug vandami	743399	885525	HQ167238.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Smaug vandami voucher AMB8193 16S ribosomal RNA gene, partial sequence; mitochondrial<>Smaug vandami voucher AMB8195 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS102	Smaug vandami	743399	885525	HQ167239.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Smaug vandami voucher AMB8193 16S ribosomal RNA gene, partial sequence; mitochondrial<>Smaug vandami voucher AMB8195 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS103	Smaug regius	376029	885423	HQ167229.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Smaug regius voucher AMB6171 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS104	Smaug vandami	743399	885525	HQ167240.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Smaug vandami voucher AMB8292 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS105	Smaug breyeri	376042	885420	HQ167173.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Smaug breyeri voucher AMB8395 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS106	Cordylus machadoi	633484	884331	KT941142.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Cordylus machadoi isolate PEMR19782 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS107	Cordylus machadoi	633484	884331	KT941143.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Cordylus machadoi isolate PEMR18006 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS108	Smaug depressus	376038	885421	HQ167192.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Smaug depressus voucher MBUR01071 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS109	Cordylus namakuiyus	5926006	1827374	KT941135.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Cordylus namakuiyus isolate CAS254912 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS110	Eublepharis macularius	662992	481883	AB028762.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Eublepharis macularius mitochondrial gene for 16S rRNA, partial sequence<>Eublepharis macularius mitochondrial gene for 16S rRNA, partial sequence, isolate: KUZ 45197	False
otuPS111	Eublepharis macularius	662992	481883	AB853454.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Eublepharis macularius mitochondrial gene for 16S rRNA, partial sequence<>Eublepharis macularius mitochondrial gene for 16S rRNA, partial sequence, isolate: KUZ 45197	False
otuPS112	Holodactylus africanus	342540	96743	AB028768.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Holodactylus africanus mitochondrial gene for 16S rRNA, partial sequence<>Holodactylus africanus mitochondrial gene for 16S rRNA, partial sequence	False
otuPS113	Holodactylus africanus	342540	96743	AB853456.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Holodactylus africanus mitochondrial gene for 16S rRNA, partial sequence<>Holodactylus africanus mitochondrial gene for 16S rRNA, partial sequence	False
otuPS114	Goniurosaurus liboensis	4945798	1341130	KC900230.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Goniurosaurus liboensis voucher SYS r000217 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS115	Goniurosaurus lichtenfelderi	665631	449389	JF799756.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Goniurosaurus lichtenfelderi isolate E160.1 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS116	Aprasia parapulchella	261938	207572	GU460139.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Aprasia parapulchella isolate AMS 127439 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS117	Delma butleri	886641	207580	GU460138.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Delma butleri isolate AMS 156715 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS118	Hemitheconyx caudicinctus	342536	96741	AY140998.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Hemitheconyx caudicinctus 16S ribosomal RNA gene, partial sequence; mitochondrial gene for mitochondrial product	False
otuPS119	Rhacodactylus trachycephalus	811554	143552	AF215258.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Rhacodactylus trachyrhynchus trachycephalus 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS120	Rhacodactylus trachyrhynchus	391885	96724	AF215259.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Rhacodactylus trachyrhynchus trachyrhynchus 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS121	Rhacodactylus trachyrhynchus	391885	96724	AB028759.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Rhacodactylus trachyrhynchus mitochondrial gene for 16S rRNA, partial sequence	False
otuPS122	Rhacodactylus auriculatus	657706	143537	AF215248.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Rhacodactylus auriculatus 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS123	Rhacodactylus leachianus	495362	95122	AF215255.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Rhacodactylus leachianus 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS124	Rhacodactylus leachianus	495362	95122	AF215251.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Rhacodactylus leachianus 16S ribosomal RNA gene, partial sequence; mitochondrial<>Rhacodactylus leachianus 16S ribosomal RNA gene, partial sequence; mitochondrial<>Rhacodactylus leachianus 16S ribosomal RNA gene, partial sequence; mitochondrial<>Rhacodactylus leachianus 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS125	Rhacodactylus leachianus	495362	95122	AF215252.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Rhacodactylus leachianus 16S ribosomal RNA gene, partial sequence; mitochondrial<>Rhacodactylus leachianus 16S ribosomal RNA gene, partial sequence; mitochondrial<>Rhacodactylus leachianus 16S ribosomal RNA gene, partial sequence; mitochondrial<>Rhacodactylus leachianus 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS126	Rhacodactylus leachianus	495362	95122	AF215253.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Rhacodactylus leachianus 16S ribosomal RNA gene, partial sequence; mitochondrial<>Rhacodactylus leachianus 16S ribosomal RNA gene, partial sequence; mitochondrial<>Rhacodactylus leachianus 16S ribosomal RNA gene, partial sequence; mitochondrial<>Rhacodactylus leachianus 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS127	Rhacodactylus leachianus	495362	95122	AF215254.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Rhacodactylus leachianus 16S ribosomal RNA gene, partial sequence; mitochondrial<>Rhacodactylus leachianus 16S ribosomal RNA gene, partial sequence; mitochondrial<>Rhacodactylus leachianus 16S ribosomal RNA gene, partial sequence; mitochondrial<>Rhacodactylus leachianus 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS128	Mniarogekko chahoua	657744	143538	AF215249.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Rhacodactylus chahoua 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS129	Rhacodactylus cf. leachianus	1008032	143484	AF215256.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Rhacodactylus cf. leachianus 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS130	Correlophus ciliatus	657745	143539	AF215250.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Rhacodactylus ciliatus 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS131	Rhacodactylus auriculatus	657706	143537	DQ270584.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Rhacodactylus auriculatus voucher Sound-P77 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS132	Shinisaurus crocodilurus	651194	52224	EF061312.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Shinisaurus crocodilurus isolate Cologne Zoo Sc1 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS133	Shinisaurus crocodilurus	651194	52224	EF061309.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Shinisaurus crocodilurus isolate ZFMK 83902 (Field nr. YT05) 16S ribosomal RNA gene, partial sequence; mitochondrial<>Shinisaurus crocodilurus isolate VNUH 30.8.03-4 16S ribosomal RNA gene, partial sequence; mitochondrial<>Shinisaurus crocodilurus isolate ZFMK 83903 (Field nr. YT06) 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS134	Shinisaurus crocodilurus	651194	52224	EF061310.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Shinisaurus crocodilurus isolate ZFMK 83902 (Field nr. YT05) 16S ribosomal RNA gene, partial sequence; mitochondrial<>Shinisaurus crocodilurus isolate VNUH 30.8.03-4 16S ribosomal RNA gene, partial sequence; mitochondrial<>Shinisaurus crocodilurus isolate ZFMK 83903 (Field nr. YT06) 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS135	Shinisaurus crocodilurus	651194	52224	EF061311.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Shinisaurus crocodilurus isolate ZFMK 83902 (Field nr. YT05) 16S ribosomal RNA gene, partial sequence; mitochondrial<>Shinisaurus crocodilurus isolate VNUH 30.8.03-4 16S ribosomal RNA gene, partial sequence; mitochondrial<>Shinisaurus crocodilurus isolate ZFMK 83903 (Field nr. YT06) 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS136	Trachylepis wahlbergii	689455	355656	MK792059.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Trachylepis wahlbergii voucher MB 20393 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS137	Trachylepis sparsa	7069807	2570922	MK792045.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Trachylepis sparsa voucher MCZ R184370 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS138	Trachylepis sparsa	7069807	2570922	MK792044.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Trachylepis sparsa voucher MCZ A38356 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS139	Trachylepis punctatissima	1039691	360643	MK792034.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Trachylepis punctatissima voucher PEM R16655 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS140	Eutropis dissimilis	621418	217860	AY159075.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Euprepis dissimilis specimen-voucher CAS213612 16S ribosomal RNA gene, partial sequence; mitochondrial gene for mitochondrial product	False
otuPS141	Trachylepis sparsa	7069807	2570922	MK792043.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Trachylepis sparsa voucher CAS 214458 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS142	Mesaspis monticola	4119623	2059781	MH140858.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Mesaspis monticola voucher CH 5796 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS143	Dopasia sokolovi	4119590	2496084	MK107663.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Dopasia sokolovi voucher NCSM 79751 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS144	Dopasia sokolovi	4119590	2496084	MK107656.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Dopasia sokolovi voucher FMNH 258689 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS145	Dopasia sokolovi	4119590	2496084	MK107662.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Dopasia sokolovi voucher NCSM 77336 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS146	Dopasia gracilis	938682	182351	MK107678.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Dopasia gracilis voucher AMNH 14722 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS147	Pseudopus apodus	1040087	672774	MK107680.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Pseudopus apodus voucher TAUM 16223 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus voucher TAUM 16544 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS148	Pseudopus apodus	1040087	672774	MK107681.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Pseudopus apodus voucher TAUM 16223 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus voucher TAUM 16544 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS149	Pseudopus apodus	1040087	672774	JX987402.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Pseudopus apodus isolate Pa1-M3a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa2-M3b 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa3-M3a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa4-M3c 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa5-M3c 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa6-M2a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa7-M3d 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa8-M3e 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa9-M3f 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa10-K1a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa11-M4a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa13-M2b 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa14-M1 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa15-M4b 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa16-K1b 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa17-K1c 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa18-A1 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa19-A1 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS150	Pseudopus apodus	1040087	672774	JX987403.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Pseudopus apodus isolate Pa1-M3a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa2-M3b 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa3-M3a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa4-M3c 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa5-M3c 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa6-M2a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa7-M3d 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa8-M3e 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa9-M3f 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa10-K1a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa11-M4a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa13-M2b 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa14-M1 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa15-M4b 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa16-K1b 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa17-K1c 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa18-A1 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa19-A1 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS151	Pseudopus apodus	1040087	672774	JX987404.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Pseudopus apodus isolate Pa1-M3a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa2-M3b 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa3-M3a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa4-M3c 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa5-M3c 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa6-M2a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa7-M3d 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa8-M3e 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa9-M3f 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa10-K1a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa11-M4a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa13-M2b 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa14-M1 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa15-M4b 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa16-K1b 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa17-K1c 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa18-A1 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa19-A1 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS152	Pseudopus apodus	1040087	672774	JX987405.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Pseudopus apodus isolate Pa1-M3a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa2-M3b 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa3-M3a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa4-M3c 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa5-M3c 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa6-M2a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa7-M3d 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa8-M3e 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa9-M3f 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa10-K1a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa11-M4a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa13-M2b 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa14-M1 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa15-M4b 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa16-K1b 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa17-K1c 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa18-A1 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa19-A1 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS153	Pseudopus apodus	1040087	672774	JX987406.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Pseudopus apodus isolate Pa1-M3a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa2-M3b 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa3-M3a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa4-M3c 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa5-M3c 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa6-M2a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa7-M3d 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa8-M3e 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa9-M3f 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa10-K1a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa11-M4a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa13-M2b 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa14-M1 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa15-M4b 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa16-K1b 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa17-K1c 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa18-A1 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa19-A1 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS154	Pseudopus apodus	1040087	672774	JX987407.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Pseudopus apodus isolate Pa1-M3a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa2-M3b 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa3-M3a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa4-M3c 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa5-M3c 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa6-M2a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa7-M3d 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa8-M3e 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa9-M3f 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa10-K1a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa11-M4a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa13-M2b 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa14-M1 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa15-M4b 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa16-K1b 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa17-K1c 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa18-A1 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa19-A1 16S ribosomal RNA gene, partial sequence; mitochondrial	False
otuPS155	Pseudopus apodus	1040087	672774	JX987408.1	None	True	Not within requested MRCA                                                                            ncbi:42163	-	Pseudopus apodus isolate Pa1-M3a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa2-M3b 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa3-M3a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa4-M3c 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa5-M3c 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa6-M2a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa7-M3d 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa8-M3e 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa9-M3f 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa10-K1a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa11-M4a 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa13-M2b 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa14-M1 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa15-M4b 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa16-K1b 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa17-K1c 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa18-A1 16S ribosomal RNA gene, partial sequence; mitochondrial<>Pseudopus apodus isolate Pa19-A1 16S ribosomal RNA gene, partial sequence; mitochondrial	False
