otu_id	^ot:ottTaxonName	^ot:ottId	^ncbi:taxon	^ncbi:accession	^physcraper:last_blasted	^physcraper:ingroup	^physcraper:status	^ot:originalLabel	^ncbi:title	^physcraper:in_current_aln
otuPS62	Austrophasma gansbaaiense	36738	253136	DQ890239.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Austrophasma gansbaaiense isolate 802 cytochrome c oxidase subunit I gene, partial cds; mitochondrial	False
otuPS63	Austrophasma gansbaaiense	36738	253136	DQ890242.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Austrophasma gansbaaiense isolate 784 cytochrome c oxidase subunit I gene, partial cds; mitochondrial	False
otuPS64	Austrophasma gansbaaiense	36738	253136	DQ890241.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Austrophasma gansbaaiense isolate 789 cytochrome c oxidase subunit I gene, partial cds; mitochondrial	False
otuPS65	Austrophasma gansbaaiense	36738	253136	AY318936.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Austrophasma gansbaaiensis cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	False
otuPS66	Austrophasma caledonense	36735	253135	AY318933.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Austrophasma caledonensis cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	False
otuPS67	Austrophasma caledonense	36735	253135	DQ890250.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Austrophasma caledonense isolate 796 cytochrome c oxidase subunit I gene, partial cds; mitochondrial	False
otuPS68	Austrophasma caledonense	36735	253135	DQ890251.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Austrophasma caledonense isolate 785 cytochrome c oxidase subunit I gene, partial cds; mitochondrial	False
otuPS69	Austrophasma rawsonvillense	36741	253137	AY318940.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Austrophasma rawsonvillensis cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	False
otuPS70	Austrophasma rawsonvillense	36741	253137	AY318939.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Austrophasma rawsonvillensis cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	False
otuPS71	Austrophasma rawsonvillense	36741	253137	AY318937.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Austrophasma rawsonvillensis cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	False
otuPS72	Austrophasma rawsonvillense	36741	253137	DQ890255.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Austrophasma rawsonvillense isolate 806 cytochrome c oxidase subunit I gene, partial cds; mitochondrial	False
otuPS73	Austrophasma rawsonvillense	36741	253137	AY318938.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Austrophasma rawsonvillensis cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	False
otuPS74	Austrophasma rawsonvillense	36741	253137	DQ890253.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Austrophasma rawsonvillense isolate 804 cytochrome c oxidase subunit I gene, partial cds; mitochondrial	False
otuPS75	Austrophasma rawsonvillense	36741	253137	DQ890254.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Austrophasma rawsonvillense isolate 809 cytochrome c oxidase subunit I gene, partial cds; mitochondrial	False
otuPS76	Karoophasma biedouwense	36751	253133	AY318930.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Karoophasma biedouwensis cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	False
otuPS77	Hemilobophasma sp. JD-2006	426324	409188	DQ890279.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Hemilobophasma sp. JD-2006 isolate 786 cytochrome c oxidase subunit I gene, partial cds; mitochondrial	False
otuPS78	Karoophasma botterkloofense	36748	253132	DQ890256.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Karoophasma botterkloofense isolate 815 cytochrome c oxidase subunit I gene, partial cds; mitochondrial	False
otuPS79	Karoophasma botterkloofense	36748	253132	DQ890257.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Karoophasma botterkloofense isolate 792 cytochrome c oxidase subunit I gene, partial cds; mitochondrial	False
otuPS80	Karoophasma botterkloofense	36748	253132	MN612056.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Karoophasma botterkloofense isolate ORKbm1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	False
otuPS81	Karoophasma botterkloofense	36748	253132	MN612055.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Karoophasma botterkloofense isolate NFKbm3 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	False
otuPS82	Austrophasmatidae sp. A1	368623	409184	DQ890258.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Austrophasmatidae sp. A1 isolate 782 cytochrome c oxidase subunit I gene, partial cds; mitochondrial	False
otuPS83	Austrophasmatidae sp. A1	368623	409184	DQ890259.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Austrophasmatidae sp. A1 isolate 795 cytochrome c oxidase subunit I gene, partial cds; mitochondrial	False
otuPS84	Austrophasmatidae sp. A1	368623	409184	DQ890260.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Austrophasmatidae sp. A1 isolate 801 cytochrome c oxidase subunit I gene, partial cds; mitochondrial	False
otuPS85	Austrophasmatidae sp. A1	368623	409184	DQ890261.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Austrophasmatidae sp. A1 isolate 805 cytochrome c oxidase subunit I gene, partial cds; mitochondrial	False
otuPS86	Austrophasmatidae sp. A1	368623	409184	DQ890262.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Austrophasmatidae sp. A1 isolate 799 cytochrome c oxidase subunit I gene, partial cds; mitochondrial	False
otuPS87	Hemilobophasma sp. JD-2006	426324	409188	DQ890280.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Hemilobophasma sp. JD-2006 isolate 1442 cytochrome c oxidase subunit I gene, partial cds; mitochondrial	False
otuPS88	Karoophasma biedouwense	36751	253133	MN612058.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Karoophasma biedouwense isolate VR1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	False
otuPS89	Karoophasma biedouwense	36751	253133	MN612061.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Karoophasma biedouwense isolate VR4 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	False
otuPS90	Karoophasma biedouwense	36751	253133	MN612060.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Karoophasma biedouwense isolate VR3 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	False
otuPS91	Karoophasma biedouwense	36751	253133	MN612059.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Karoophasma biedouwense isolate VR2 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	False
otuPS92	Hemilobophasma montaguense	36744	253130	AY318921.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Hemilobophasma montaguensis cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial<>Hemilobophasma montaguense isolate 808 cytochrome c oxidase subunit I gene, partial cds; mitochondrial	False
otuPS93	Hemilobophasma montaguense	36744	253130	DQ890276.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Hemilobophasma montaguensis cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial<>Hemilobophasma montaguense isolate 808 cytochrome c oxidase subunit I gene, partial cds; mitochondrial	False
otuPS94	Hemilobophasma montaguense	36744	253130	AY318922.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Hemilobophasma montaguensis cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial<>Hemilobophasma montaguensis cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial<>Hemilobophasma montaguense isolate 777 cytochrome c oxidase subunit I gene, partial cds; mitochondrial	False
otuPS95	Hemilobophasma montaguense	36744	253130	AY318923.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Hemilobophasma montaguensis cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial<>Hemilobophasma montaguensis cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial<>Hemilobophasma montaguense isolate 777 cytochrome c oxidase subunit I gene, partial cds; mitochondrial	False
otuPS96	Hemilobophasma montaguense	36744	253130	DQ890278.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Hemilobophasma montaguensis cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial<>Hemilobophasma montaguensis cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial<>Hemilobophasma montaguense isolate 777 cytochrome c oxidase subunit I gene, partial cds; mitochondrial	False
otuPS97	Hemilobophasma montaguense	36744	253130	DQ890268.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Hemilobophasma montaguense isolate 797 cytochrome c oxidase subunit I gene, partial cds; mitochondrial	False
otuPS98	Hemilobophasma montaguense	36744	253130	DQ890274.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Hemilobophasma montaguense isolate 793 cytochrome c oxidase subunit I gene, partial cds; mitochondrial	False
otuPS99	Hemilobophasma montaguense	36744	253130	DQ890269.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Hemilobophasma montaguense isolate 807 cytochrome c oxidase subunit I gene, partial cds; mitochondrial	False
otuPS100	Hemilobophasma montaguense	36744	253130	DQ890272.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Hemilobophasma montaguense isolate 781 cytochrome c oxidase subunit I gene, partial cds; mitochondrial	False
otuPS101	Hemilobophasma montaguense	36744	253130	DQ890273.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Hemilobophasma montaguense isolate 767 cytochrome c oxidase subunit I gene, partial cds; mitochondrial	False
otuPS102	Hemilobophasma montaguense	36744	253130	DQ890267.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Hemilobophasma montaguense isolate 771 cytochrome c oxidase subunit I gene, partial cds; mitochondrial	False
otuPS103	Hemilobophasma montaguense	36744	253130	DQ890270.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Hemilobophasma montaguense isolate 772 cytochrome c oxidase subunit I gene, partial cds; mitochondrial	False
otuPS104	Hemilobophasma montaguense	36744	253130	DQ890275.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Hemilobophasma montaguense isolate 773 cytochrome c oxidase subunit I gene, partial cds; mitochondrial	False
otuPS105	Hemilobophasma montaguense	36744	253130	DQ890266.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Hemilobophasma montaguense isolate 820 cytochrome c oxidase subunit I gene, partial cds; mitochondrial	False
otuPS106	Hemilobophasma montaguense	36744	253130	DQ890271.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Hemilobophasma montaguense isolate 811 cytochrome c oxidase subunit I gene, partial cds; mitochondrial	False
otuPS107	Hemilobophasma montaguense	36744	253130	DQ890277.1	None	True	Not within requested MRCA                                                                            ncbi:7504	-	Hemilobophasma montaguense isolate 798 cytochrome c oxidase subunit I gene, partial cds; mitochondrial	False
